X,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,103 pts LE smooth of B,103 pts LE smooth of C,103 pts LE smooth of D,103 pts LE smooth of E,103 pts LE smooth of F,103 pts LE smooth of G,103 pts LE smooth of H,103 pts LE smooth of I,103 pts LE smooth of J,103 pts LE smooth of K,103 pts LE smooth of L,103 pts LE smooth of M,103 pts LE smooth of N,103 pts LW smooth of O,103 pts LE smooth of P,103 pts LE smooth of Q,103 pts LE smooth of R,103 pts LE smooth of S,103 pts LE smooth of T,103 pts LE smooth of U,103 pts LE smooth of V,103 pts LE smooth of W,103 pts LE smooth of X,103 pts LE smooth of Y,103 pts LE smooth of Z
729.441,767.125,766.625,766.375,766.75,764.875,764.75,763.75,764.75,770.75,767.875,766.625,769.625,769.875,766.625,762.292,765.875,765.375,765.5,769.5,768.875,773.125,774.625,773.125,771.125,771,767.429563702486,765.534134168259,764.703591012584,763.824793511179,763.492550480048,763.658099202507,764.089051567088,764.19682962686,766.754007140733,767.49096198561,766.732551941423,766.570991059495,766.25879613002,764.857840187902,763.589405000415,764.51444839807,765.085521802423,766.080430765167,767.426259071177,768.500959329251,770.470027550637,770.250693222981,770.470027550637,770.167604633318,768.02888233545
729.709,766.75,767.5,765.125,765.125,762.25,760.25,762.25,764,766.375,766.75,767.5,763.875,766,762.5,762.5,762.625,766.625,764.25,763.75,765.875,770.625,769.25,770.625,770.875,766.625,767.650738200471,765.730005639966,764.836826747052,763.925795351108,763.524434514368,763.691469394372,764.124382440537,764.347541852815,766.976752780004,767.734127826066,767.06731631822,766.850591461293,766.5210943548,765.057333493084,763.745298042117,764.60255497865,765.168426130716,766.126738609864,767.528445890441,768.691762966448,770.745167119727,770.522546681514,770.745167119727,770.482908067161,768.300523836428
729.978,772.625,767.5,764.875,766.25,765.625,763.875,766.75,766.5,768.625,769.75,767.813,765.875,767.5,769.25,762.75,765.875,765.375,766.75,766.25,771,772.625,771.75,772.625,773.625,770.125,767.873748139187,765.929254926653,764.97571300148,764.023949353247,763.561597138656,763.730454596996,764.182529752205,764.503440670225,767.203167444193,767.987064047187,767.407510768254,767.140799106345,766.792510281323,765.260824495808,763.904400739513,764.696264961332,765.256897949732,766.174572300243,767.636046437044,768.884904927391,771.026470591655,770.801940331102,771.026470591655,770.805704806063,768.569598258596
730.247,766.25,766.875,766.75,763.5,761,763.25,765,762.625,764.875,768.375,768.125,764.25,767.875,763,762,764.375,765.875,766.5,767,768.5,770.625,772,770.625,770.5,766,768.098394246521,766.131495442897,765.119696553661,764.119042797735,763.603898175681,763.775054715314,764.262624308837,764.663073851334,767.431648615877,768.249393329369,767.751956794417,767.440301948232,767.071944016368,765.467519380568,764.066236756591,764.795795404221,765.351350302943,766.223737059467,767.748098550805,769.079594077082,771.31336299516,771.088232792153,771.31336299516,771.134978481144,768.835550391367
730.516,766,765.75,767.25,767.75,765,767.875,773.125,766.625,773,770.125,768.5,769.125,770.25,770.625,762.938,766.125,768.75,770.875,769.75,771.25,770.75,771.125,770.75,774.875,772,768.325812533127,766.337150329502,765.269070788115,764.211470799835,763.651686902854,763.825590255972,764.363597563416,764.825878713342,767.661544145921,768.521832750593,768.100890864887,767.749110372784,767.359592641213,765.67738415475,764.231061302114,764.90179480336,765.452599968643,766.274495598267,767.864262405464,769.276232932274,771.606198432755,771.382103289423,771.606198432755,771.471042389913,769.098872800318
730.785,769.125,764.625,764.625,762.25,762.5,763,763.625,764.125,767.5,768.375,769.5,769.625,765.25,767.5,763.875,762.75,766.625,764.5,769.625,772.125,770.875,771.125,770.875,769.75,770.375,768.557190250017,766.546433998596,765.423950404748,764.301716557703,763.705179250779,763.882371104011,764.483434467771,764.991498142925,767.892393680151,768.804733607973,768.454385450976,768.067001196879,767.65530360785,765.890384860547,764.399045496111,765.014599121968,765.561090796222,766.327042279837,767.984094409805,769.475127703977,771.905218424582,771.683999795887,771.905218424582,771.814037935362,769.359931020528
731.053,773,764.938,772.625,762.813,769.625,766.75,767.75,763.667,766.563,773.25,768.438,775.625,774.5,767.313,765,769.625,770.625,770.625,773.75,769.75,770.75,776.375,770.75,777.625,770,768.79246006012,766.758552024998,765.583338975172,764.389861185044,763.76369395366,763.94509403296,764.618723796897,765.159112309341,768.123115359404,769.096774241326,768.81107149581,768.392038303529,767.957293795479,766.105588092216,764.569651271447,765.133477001819,765.676097348784,766.381077971879,768.106502200746,769.675417638949,772.209504801221,771.992585116879,772.209504801221,772.162427999183,769.618063210558
731.322,766,765.25,766.875,763.375,766.125,762.5,766.125,763.208,765.625,768.75,767.375,764.375,770,767.125,766.125,763.625,766,764.125,768.375,767.375,770.625,771.75,770.625,772.875,769.625,769.034273642132,766.975268861573,765.747864445,764.476986190979,763.827341970237,764.014244850423,764.766946791006,765.329971016772,768.35543435558,769.399786468829,769.173597056091,768.726147596043,768.267272129416,766.324627980559,764.744694732134,765.259011822575,765.798109347834,766.437030963762,768.231998191942,769.87869315609,772.521755435914,772.310014861396,772.521755435914,772.518415144213,769.875411606714
731.591,767.75,766.5,764.625,761.375,759.625,762,764.875,762.75,765.75,766.875,768.375,767,767.25,767.75,763.5,762.25,764.875,763.125,764.125,768.375,771.5,765.375,771.5,770.125,768.125,769.282579401271,767.196013747623,765.916199062988,764.563412866306,763.895655050426,764.089420080989,764.923457403131,765.503452529595,768.588462798754,769.712222279766,769.540500513074,769.067863817346,768.583395519716,766.546739113694,764.924155811712,765.390195960775,765.926111299018,766.494789161179,768.359784865704,770.08440338753,772.841298281621,772.634940308565,772.841298281621,772.880139877721,770.13117973045
731.86,766,764.5,763.125,763.75,758.875,763.875,762.75,762.875,765.625,768.5,766.75,766.875,768.125,765,766.5,763.5,765,763.875,767.5,765,772.125,770.875,772.125,770.25,769.25,769.537790261351,767.420782995582,766.087709432917,764.649918045283,763.968257091964,764.170291009227,765.084262186513,765.679547127414,768.822188908006,770.033676405348,769.911654842927,769.416755358012,768.904590602767,766.771801019235,765.108467287033,765.526220856882,766.059172751012,766.554352885537,768.489525680796,770.292645201773,773.168409532846,772.966952904173,773.168409532846,773.246754858001,770.38559788486
732.129,774,771,768.5,768.25,763.375,767.125,766.875,765.75,772.125,773,773,772.125,771.25,765.125,766.125,768.125,766.375,766.75,768.875,770.875,775,777.625,775,776.75,770.5,769.799983294316,767.649482658679,766.261465151936,764.737262193079,764.044743260048,764.256277368012,765.245048885723,765.858176709865,769.056638852074,770.363545833646,770.28684255336,769.772358543117,769.229519457455,766.99976630385,765.298066984247,765.666182924824,766.195901676123,766.615705423157,768.620700888244,770.503432368591,773.503246134141,773.305484332505,773.503246134141,773.617111671512,770.638855305926
732.397,771.75,769,771.25,767.625,765.875,766.25,764,767.5,771.125,771.125,770,771.375,768.75,766.375,765.75,767.25,767.875,768.375,768.625,772.75,774.625,778.375,774.625,778.125,773.125,770.068159689074,767.881003754767,766.436101694085,764.82600883353,764.124608609391,764.346551037634,765.401747854108,766.038780340829,769.29101116429,770.700008080576,770.664482946925,770.133185478695,769.556008726835,767.229635458543,765.492488437628,765.808833915383,766.334794314463,766.679160373226,768.752612723081,770.715917774749,773.844569325352,773.648623488128,773.844569325352,773.988937173398,770.890385922819
732.666,772,769.875,765.75,766.875,766.75,767.375,771.625,766.75,772.125,771.125,774.125,772.625,771.875,767.625,765.938,767.75,770.75,770.75,773.875,772.625,774.688,775,774.688,777.875,774.5,770.344130696549,768.116932584442,766.612167995367,764.917567207735,764.208414060037,764.44126307669,765.552092403567,766.22251321899,769.526865327778,771.045134533255,771.047156673534,770.501888711461,769.885766541815,767.463345041493,765.693511019291,765.954867146011,766.475929904792,766.74577939028,768.886118898706,770.93137428568,774.194939473302,773.998507819486,774.194939473302,774.363898259376,771.142250777328
732.935,771.125,768.125,766.25,766.5,765.375,763.875,766.125,766,770,772.625,772.875,771.5,770.875,766.875,766.125,766.875,767.375,768.875,767.875,768.75,774.75,772.625,774.75,774.625,771.625,770.626901022434,768.355967760835,766.788967278468,765.011969068448,764.296163230658,764.539940930699,765.694456765686,766.408627666193,769.763274512907,771.397634330131,771.433379040262,770.877342022364,770.217378257951,767.699777582973,765.900040886197,766.103626868041,766.618243309079,766.816161648256,769.021484810172,771.148650338891,774.552863861723,774.353766807369,774.552863861723,774.740250430567,771.393944738791
733.204,770.625,769.125,765.75,763.625,760.875,765.875,764.375,766.875,770.875,774.125,772.5,769.375,767.75,766.75,766.875,764.875,766.5,770.375,767.5,772.375,778.5,775.625,778.5,776.125,772.875,770.916687150446,768.59769009674,766.966259002246,765.109397242997,764.388291482134,764.642662879223,765.828874199661,766.596920403522,770.000144419257,771.75730428356,771.822943936416,771.260075900431,770.550557771139,767.938947059618,766.111940727926,766.255390684746,766.761186173304,766.891410373676,769.159248073503,771.367198174435,774.918205679881,774.714349322051,774.918205679881,775.117666983733,771.645755319199
733.472,769.75,767.875,766.625,762.5,762.375,764.625,764.25,765.625,768.625,771.375,769,767.875,769.75,766.625,766.5,764.5,767.125,765.875,767.875,771.25,776.375,774.75,776.375,774.5,771.125,771.211887770757,768.840752100316,767.142624248629,765.20951801347,764.484074684386,764.748541111115,765.956371257951,766.786560434067,770.236506194305,772.121835780183,772.214125800162,771.648462212049,770.883238665913,768.179817301747,766.328149488845,766.409200982724,766.90310549038,766.971450033699,769.298752069668,771.585897240781,775.289252178618,775.078080847627,775.289252178618,775.493984962067,771.896997679247
733.741,773.625,768.125,768.375,765.625,764.625,765.625,765.375,767.125,771,771,774.75,776.875,772.25,767,766.25,765.375,766.375,766.875,770.875,771.125,780.375,775.125,780.375,772,772,771.51354866394,769.08655201045,767.317826994128,765.31296495148,764.583215824447,764.857136642681,766.08076382034,766.978553922291,770.473575503991,772.492166820113,772.609503400319,772.044343198682,771.216470281778,768.424276801566,766.550060955444,766.565210504053,767.043233823122,767.056111523947,769.439990837089,771.806315734772,775.668243471748,775.446228347396,775.668243471748,775.870553434217,772.149486659366
734.01,773.5,768.375,770.125,768.75,764,767.625,765.75,769.625,774.875,775.75,774.25,772.625,774,765.75,765.375,771.5,767,764.5,770.25,772.5,777.75,776.5,777.75,777,774,771.819407164172,769.333832369364,767.490185380475,765.419335274991,764.684433804666,764.967100698247,766.204637377685,767.172266839988,770.71021630393,772.865425743524,773.007387083507,772.445387244681,771.547971535679,768.671234410821,766.776363600742,766.722105644325,767.179699660771,767.144568232376,769.581956229313,772.027930524921,776.053340484909,775.816104880507,776.053340484909,776.245012660537,772.40259102195
734.278,770.875,770.75,765.25,763.75,762.25,761,763.875,768.75,767,772.625,773.75,770,767.875,764.5,764.5,767.25,766.625,767.875,769.875,771.875,775.125,774.5,775.125,775,776,772.127260905284,769.581472373771,767.658334246202,765.528380638023,764.786667294502,765.077331770904,766.327972000206,767.367255908792,770.945574367583,773.239239562954,773.406247348907,772.849390422712,771.875970552135,768.919476568708,767.00580085133,766.878811612887,767.3110204807,767.236122360564,769.723859659892,772.250244071569,776.4425995892,776.185330602084,776.4425995892,776.615396127112,772.656167423497
734.547,771.25,769,767.25,766.5,767.625,764.375,764.375,768.875,772.875,772.25,774.375,771.625,771.625,770,767.375,763.875,766.625,765.625,769.75,774.125,777.25,770.875,777.25,776.625,771.25,772.43833709198,769.831064259908,767.822947913295,765.641228479019,764.890266258805,765.188032158796,766.45138223762,767.565049353314,771.181549766526,773.615830433464,773.809131557907,773.258819643951,772.202421056027,769.170750932928,767.23972544498,767.036338727747,767.437331047081,767.33118244636,769.866483111522,772.475406448278,776.838353927341,776.556003702189,776.838353927341,776.984074273469,772.913195610621
734.816,773.75,770.375,769.25,768,766.375,763.5,765.5,769.875,769.5,776.375,775.188,776.5,771.625,772.625,770,767.125,768,768.375,773.625,774.25,778.5,775.625,778.5,776.5,774.625,772.750683947052,770.081318525011,767.983319915785,765.757687371361,764.994826552527,765.298702520708,766.574459283552,767.764922530413,771.417970165584,773.993762084599,774.214551013553,773.671681920449,772.526121647817,769.423853608499,767.476878273568,767.194401602654,767.558072873695,767.429321044059,770.009322462788,772.703197306073,777.238434285966,776.926363426864,777.238434285966,777.349804751041,773.173689144172
735.085,775.5,770.438,770.5,767.875,766.125,767.625,768,771.625,774.375,777,776,775.75,776.875,771.375,768.688,771.625,768.875,770.5,775.375,773.688,776.875,780.125,776.875,784.625,773.625,773.063765555306,770.331660411329,768.139699067195,765.877550133719,765.100671091857,765.409548759278,766.697478170574,767.966647661176,771.655648197475,774.373222751826,774.622371783151,774.087858085057,772.847463035132,769.678590305165,767.716682624522,767.353168918645,767.673645065609,767.530393260693,770.152601892062,772.933995415041,777.641790406971,777.296446842977,777.641790406971,777.713061300546,773.438409082464
735.353,774.625,770.5,765,765,762.25,766.375,766.5,766.875,771.75,771.375,775.25,774.625,772.25,771.875,767.375,769.625,767.875,768.125,769.75,773.125,775.25,776.75,775.25,777.875,776.375,773.376423445534,770.580625570638,768.292299453523,765.999955960452,765.208415980187,765.520917675819,766.82074800516,768.169217283947,771.894548134504,774.753373649043,775.030963142996,774.50612782164,773.166142906562,769.933772582048,767.957361229363,767.512406327483,767.784496761801,767.634194810385,770.29648016266,773.166984643256,778.045799720199,777.665389964278,778.045799720199,778.073563253375,773.706897958101
735.622,772.75,773.625,767.75,764.75,768.125,763.25,770.125,769.625,771.5,775.875,774.938,776.5,772.75,771.25,767.25,769,766.75,768.125,771.125,773.625,776.625,778.75,776.625,775.875,774.375,773.691076469517,770.829543836753,768.44308293987,766.125319054917,765.320168574009,765.634519317063,766.946086916744,768.373607593612,772.136822772859,775.137849515469,775.443052551312,774.930334997021,773.485720163455,770.191253018327,768.199602804335,767.673745180446,767.892355450036,767.742031932616,770.442781028386,773.403885308048,778.45227317166,778.03669590126,778.45227317166,778.435246046308,773.981462619771
735.891,770.875,768.625,770.25,764.375,762.75,764.375,763.5,767.875,769.875,771.125,774.625,771.5,772.5,769.125,769.125,764.875,765.625,766.75,769.5,773.125,776.938,774.5,776.938,774.5,772.375,774.005880464019,771.07720671533,768.591654966181,766.25267261312,765.435815753902,765.749914669958,767.073089186995,768.578762514945,772.38198761507,775.525097630422,775.856709129939,775.358596720923,773.805648920483,770.449922809178,768.441186208752,767.83619537344,767.997028311225,767.853287777465,770.590842032619,773.643734626653,778.858647361627,778.40890108001,778.858647361627,778.79684338395,774.261100400028
736.159,776.875,772.375,768.25,764.25,764.75,767.375,767,768.063,772.75,777,774.75,772,774,768,769,768.625,767.75,766.875,768.375,773.25,777.25,778.75,777.25,781.125,773.75,774.31887536867,771.322564128069,768.737477391866,766.38093584372,765.554776621886,765.866313046052,767.200857318691,768.78372924401,772.629410230765,775.913128732412,776.269841246926,775.788399523734,774.125145616909,770.708717686455,768.679555233368,767.998387572315,768.098109819664,767.966985107634,770.739712381442,773.885257462297,779.262352159799,778.780327518418,779.262352159799,779.156712509691,774.544569101834
